Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA365,MVRV_proxy,MVRV_z_score,MVRV_regression
2017-01-12 00:00:00+00:00,775.177978515625,826.2459716796875,755.7559814453125,804.833984375,222326000,0.0,0.0,585.4795092438999,1.3746578175116306,-0.5552414141309354,1.7732571349061876
2017-01-13 00:00:00+00:00,803.7369995117188,829.0009765625,780.0029907226562,823.9840087890625,168968000,0.0,0.0,586.558079131662,1.4047782105548436,-0.5129061916621928,1.7729857193624998
2017-01-14 00:00:00+00:00,825.1420288085938,835.0850219726562,812.4559936523438,818.4119873046875,93063296,0.0,0.0,587.8021366485177,1.3923256420451995,-0.5298743105309667,1.7727143038188122
2017-01-15 00:00:00+00:00,818.1420288085938,823.3070068359375,812.8709716796875,821.7979736328125,71013600,0.0,0.0,588.9918954509578,1.3952619382030855,-0.5254060279635301,1.7724428882751244
2017-01-16 00:00:00+00:00,821.7830200195312,834.530029296875,820.27099609375,831.5339965820312,82755200,0.0,0.0,590.222676232743,1.4088479315798632,-0.5061029158170189,1.7721714727314366
2017-01-17 00:00:00+00:00,830.9459838867188,910.5609741210938,830.7960205078125,907.93798828125,155095008,0.0,0.0,591.6494433259311,1.5345877504376864,-0.33057161676006985,1.7719000571877488
2017-01-18 00:00:00+00:00,909.3729858398438,917.4990234375,858.3040161132812,886.6179809570312,225676992,0.0,0.0,593.0370296112478,1.4950465766669476,-0.38527365747878173,1.7716286416440612
2017-01-19 00:00:00+00:00,888.3350219726562,904.614013671875,884.3380126953125,899.072998046875,105625000,0.0,0.0,594.3489282059343,1.5127023123618013,-0.360301470195345,1.7713572261003734
2017-01-20 00:00:00+00:00,898.1719970703125,899.3980102539062,887.0079956054688,895.0260009765625,86728400,0.0,0.0,595.6770487746147,1.5025356488347965,-0.3740853660618667,1.7710858105566856
2017-01-21 00:00:00+00:00,895.5490112304688,927.3670043945312,895.5349731445312,921.7890014648438,111158000,0.0,0.0,597.1545747939855,1.5436355013822929,-0.31645596130149434,1.770814395012998
2017-01-22 00:00:00+00:00,922.2050170898438,937.5250244140625,897.5640258789062,924.6729736328125,116573000,0.0,0.0,598.6263062359535,1.5446581013904608,-0.31465342177479316,1.7705429794693102
2017-01-23 00:00:00+00:00,925.4990234375,928.2659912109375,916.7379760742188,921.0120239257812,73588600,0.0,0.0,600.0455966897207,1.5349033956864948,-0.32786346807799527,1.7702715639256223
2017-01-24 00:00:00+00:00,910.677001953125,924.14501953125,892.2860107421875,892.68701171875,111349000,0.0,0.0,601.4180925761184,1.4843035531156177,-0.3979700281599868,1.7700001483819348
2017-01-25 00:00:00+00:00,891.9240112304688,903.2520141601562,891.68701171875,901.5419921875,120831000,0.0,0.0,602.8136788146137,1.4955566269835023,-0.38191662937384563,1.769728732838247
2017-01-26 00:00:00+00:00,902.39501953125,919.3259887695312,902.2239990234375,917.5859985351562,131958000,0.0,0.0,604.245498030153,1.5185648904733202,-0.3494884707117392,1.7694573172945591
2017-01-27 00:00:00+00:00,918.3590087890625,923.2230224609375,915.8460083007812,919.75,125594000,0.0,0.0,605.7234733686055,1.5184321566489756,-0.34929528966349876,1.7691859017508713
2017-01-28 00:00:00+00:00,919.8109741210938,923.9110107421875,919.8109741210938,921.5900268554688,68979600,0.0,0.0,607.2087227599261,1.5177483331705044,-0.349869766224083,1.7689144862071837
2017-01-29 00:00:00+00:00,922.0670166015625,923.4180297851562,919.1480102539062,919.4959716796875,60851700,0.0,0.0,608.6915747237532,1.510610643981706,-0.35943435733638396,1.768643070663496
2017-01-30 00:00:00+00:00,920.1510009765625,923.0479736328125,919.4739990234375,920.3820190429688,78227296,0.0,0.0,610.2028487532106,1.5083214064364465,-0.3622451457465109,1.768371655119808
2017-01-31 00:00:00+00:00,920.958984375,972.0189819335938,920.958984375,970.4030151367188,164582000,0.0,0.0,611.8394159186377,1.5860420069205918,-0.2536037221904554,1.7681002395761203
2017-02-01 00:00:00+00:00,970.9409790039062,989.114013671875,970.7420043945312,989.0230102539062,150110000,0.0,0.0,613.5231830753693,1.6120385301437061,-0.21701297345932608,1.7678288240324327
2017-02-02 00:00:00+00:00,990.0009765625,1013.52001953125,983.2210083007812,1011.7999877929688,145820992,0.0,0.0,615.2816789182898,1.6444500502140533,-0.17148625377775614,1.7675574084887449
2017-02-03 00:00:00+00:00,1011.4600219726562,1033.8699951171875,1008.7899780273438,1029.9100341796875,201278000,0.0,0.0,617.0359694389448,1.6691247920541141,-0.1367367218582752,1.767285992945057
2017-02-04 00:00:00+00:00,1031.3299560546875,1045.9000244140625,1015.1599731445312,1042.9000244140625,155064000,0.0,0.0,618.8341913928724,1.685265680079348,-0.11387468912244451,1.7670145774013695
2017-02-05 00:00:00+00:00,1043.52001953125,1043.6300048828125,1022.3699951171875,1027.3399658203125,114208000,0.0,0.0,620.6172543042327,1.6553519237425203,-0.15516591693416293,1.7667431618576817
2017-02-06 00:00:00+00:00,1028.4000244140625,1044.6400146484375,1028.1600341796875,1038.1500244140625,111762000,0.0,0.0,622.4296653434022,1.6678993342023667,-0.13730953141844113,1.7664717463139938
2017-02-07 00:00:00+00:00,1040.1400146484375,1061.9300537109375,1040.1400146484375,1061.3499755859375,146007008,0.0,0.0,624.3143310546875,1.7000250079041792,-0.09218099039640033,1.766200330770306
2017-02-08 00:00:00+00:00,1062.3199462890625,1078.969970703125,1037.489990234375,1063.0699462890625,201855008,0.0,0.0,626.1966350398651,1.69766154399949,-0.09509517474068238,1.7659289152266182
2017-02-09 00:00:00+00:00,1064.699951171875,1088.989990234375,953.343994140625,994.3829956054688,407220000,0.0,0.0,627.875358351616,1.5837267419063212,-0.25342615206188657,1.7656574996829306
2017-02-10 00:00:00+00:00,995.6320190429688,998.905029296875,946.6909790039062,988.6740112304688,190452000,0.0,0.0,629.5439063503318,1.5704607752652702,-0.27152731935554436,1.7653860841392428
2017-02-11 00:00:00+00:00,988.8980102539062,1009.2899780273438,982.8300170898438,1004.4500122070312,102261000,0.0,0.0,631.2430488481914,1.5912254622681683,-0.24222442089069804,1.765114668595555
2017-02-12 00:00:00+00:00,1003.52001953125,1004.760009765625,996.9210205078125,999.1810302734375,67530000,0.0,0.0,632.9069421219499,1.578717128498352,-0.25927021972671244,1.7648432530518674
2017-02-13 00:00:00+00:00,998.885009765625,1002.0999755859375,976.0020141601562,990.6420288085938,100607000,0.0,0.0,634.5053312118739,1.5612824354312616,-0.2831783451733567,1.7645718375081796
2017-02-14 00:00:00+00:00,991.7349853515625,1011.510009765625,986.4710083007812,1004.5499877929688,137946000,0.0,0.0,636.1611257056668,1.579081064846054,-0.2580071096034154,1.7643004219644918
2017-02-15 00:00:00+00:00,1006.2100219726562,1008.8400268554688,1001.5800170898438,1007.47998046875,89759400,0.0,0.0,637.8049393327269,1.5796051713283656,-0.2568989622599244,1.7640290064208042
2017-02-16 00:00:00+00:00,1007.6500244140625,1033.3699951171875,1007.6500244140625,1027.43994140625,122277000,0.0,0.0,639.4792350873555,1.606682258050017,-0.21880300873088454,1.7637575908771164
2017-02-17 00:00:00+00:00,1026.1199951171875,1053.1700439453125,1025.6400146484375,1046.2099609375,136474000,0.0,0.0,641.1883774848834,1.6316733079931183,-0.18361286552390518,1.7634861753334286
2017-02-18 00:00:00+00:00,1049.2099609375,1061.0999755859375,1046.9599609375,1054.4200439453125,99073504,0.0,0.0,642.9243638966182,1.6400374649899916,-0.17158367405264854,1.763214759789741
2017-02-19 00:00:00+00:00,1054.760009765625,1056.81005859375,1043.4599609375,1047.8699951171875,77423296,0.0,0.0,644.597531002515,1.625619002119788,-0.19129024709621545,1.762943344246053
2017-02-20 00:00:00+00:00,1048.68994140625,1080.489990234375,1041.68994140625,1079.97998046875,109478000,0.0,0.0,646.3541939513324,1.6708795124644427,-0.12786512363238559,1.7626719287023653
2017-02-21 00:00:00+00:00,1079.280029296875,1117.25,1076.9300537109375,1115.300048828125,186868992,0.0,0.0,648.2105009732181,1.7205831240833376,-0.05825084296988873,1.7624005131586775
2017-02-22 00:00:00+00:00,1114.800048828125,1125.3900146484375,1100.550048828125,1117.43994140625,136100000,0.0,0.0,650.1192789156142,1.7188229570273892,-0.060324646057059846,1.7621290976149897
2017-02-23 00:00:00+00:00,1117.27001953125,1176.6199951171875,1116.9599609375,1166.719970703125,189454000,0.0,0.0,652.1515117488495,1.7890320725844475,0.03785341910590859,1.7618576820713021
2017-02-24 00:00:00+00:00,1172.7099609375,1200.3900146484375,1131.9599609375,1173.6800537109375,330759008,0.0,0.0,654.2039392758722,1.7940583711710218,0.04523303607207743,1.7615862665276143
2017-02-25 00:00:00+00:00,1170.4100341796875,1174.8499755859375,1124.5899658203125,1143.8399658203125,139960992,0.0,0.0,656.1537692971425,1.7432498590163839,-0.025164196847817344,1.7613148509839265
2017-02-26 00:00:00+00:00,1144.27001953125,1167.469970703125,1130.199951171875,1165.199951171875,116486000,0.0,0.0,658.1611143347335,1.7703871070378479,0.013015560249683481,1.761043435440239
2017-02-27 00:00:00+00:00,1163.780029296875,1181.97998046875,1163.3800048828125,1179.969970703125,131570000,0.0,0.0,660.2062265892552,1.7872748289561935,0.03691791866806413,1.760772019896551
2017-02-28 00:00:00+00:00,1180.719970703125,1193.25,1171.8199462890625,1179.969970703125,184956000,0.0,0.0,662.2398511912725,1.7817864155721403,0.029650737988135452,1.7605006043528633
2017-03-01 00:00:00+00:00,1180.0400390625,1222.5,1179.68994140625,1222.5,229056992,0.0,0.0,664.3970484903414,1.840014194490769,0.11113902469943823,1.7602291888091754
2017-03-02 00:00:00+00:00,1224.6800537109375,1262.1300048828125,1215.6199951171875,1251.010009765625,368275008,0.0,0.0,666.6628594385435,1.876525731190744,0.16237699106922415,1.7599577732654876
2017-03-03 00:00:00+00:00,1250.7099609375,1280.31005859375,1250.7099609375,1274.989990234375,315739008,0.0,0.0,669.000774477606,1.9058124278405506,0.20355089001273677,1.7596863577218
2017-03-04 00:00:00+00:00,1277.4300537109375,1279.4000244140625,1230.510009765625,1255.1500244140625,183270000,0.0,0.0,671.3136814065175,1.869692305070124,0.15361430952522548,1.7594149421781122
2017-03-05 00:00:00+00:00,1254.2900390625,1267.2900390625,1238.06005859375,1267.1199951171875,134127000,0.0,0.0,673.6877909621147,1.880871246468002,0.16956444316342673,1.7591435266344244
2017-03-06 00:00:00+00:00,1267.469970703125,1276.0,1264.5999755859375,1272.8299560546875,153656992,0.0,0.0,676.05799083971,1.88272304048022,0.17252203447096628,1.7588721110907368
2017-03-07 00:00:00+00:00,1273.2099609375,1275.550048828125,1204.800048828125,1223.5400390625,291256000,0.0,0.0,678.2750292634311,1.803899578009228,0.06310049831810083,1.758600695547049
2017-03-08 00:00:00+00:00,1223.22998046875,1232.1600341796875,1148.0799560546875,1150.0,332603008,0.0,0.0,680.2915443733947,1.6904517034079058,-0.09455219808952955,1.7583292800033612
2017-03-09 00:00:00+00:00,1150.3499755859375,1197.4599609375,1141.22998046875,1188.489990234375,212283008,0.0,0.0,682.4110786333476,1.741604184701313,-0.022919668995936674,1.7580578644596736
2017-03-10 00:00:00+00:00,1189.3599853515625,1270.469970703125,1077.25,1116.719970703125,563795968,0.0,0.0,684.327760712088,1.631849582634357,-0.17542770565312765,1.7577864489159858
2017-03-11 00:00:00+00:00,1116.3199462890625,1193.8299560546875,1116.3199462890625,1175.8299560546875,283320000,0.0,0.0,686.3938975713024,1.7130542101483974,-0.06193309743134316,1.757515033372298
2017-03-12 00:00:00+00:00,1176.6199951171875,1226.97998046875,1175.3599853515625,1221.3800048828125,227176000,0.0,0.0,688.6124071931185,1.7736828324969194,0.02289951939531039,1.7572436178286102
2017-03-13 00:00:00+00:00,1221.780029296875,1237.3699951171875,1217.030029296875,1231.9200439453125,380276992,0.0,0.0,690.8531059369649,1.7831866620539096,0.036516253484707765,1.7569722022849223
2017-03-14 00:00:00+00:00,1232.1600341796875,1244.81005859375,1220.719970703125,1240.0,245306000,0.0,0.0,693.1094402156464,1.7890392599676614,0.04504689000082531,1.7567007867412348
2017-03-15 00:00:00+00:00,1240.1600341796875,1251.6099853515625,1239.75,1249.6099853515625,297804992,0.0,0.0,695.3910292533978,1.7969889354097626,0.056498716397532706,1.756429371197547
2017-03-16 00:00:00+00:00,1251.3299560546875,1257.97998046875,1152.43994140625,1187.81005859375,638568000,0.0,0.0,697.5028075335777,1.7029466344285202,-0.07412237792591858,1.7561579556538591
2017-03-17 00:00:00+00:00,1180.1600341796875,1180.1600341796875,1099.5699462890625,1100.22998046875,706598976,0.0,0.0,699.364749939801,1.5731847802787517,-0.2545001435428781,1.7558865401101715
2017-03-18 00:00:00+00:00,1099.68994140625,1114.0699462890625,957.655029296875,973.8179931640625,621302016,0.0,0.0,700.9106951151808,1.3893610126808449,-0.5101851461861757,1.7556151245664837
2017-03-19 00:00:00+00:00,976.72998046875,1069.9100341796875,976.72998046875,1036.739990234375,406648000,0.0,0.0,702.6265745398116,1.4755206076761223,-0.38978836068712425,1.755343709022796
2017-03-20 00:00:00+00:00,1037.239990234375,1063.030029296875,1036.6800537109375,1054.22998046875,286529984,0.0,0.0,704.3813005003211,1.4966751384795873,-0.3599424170797731,1.7550722934791083
2017-03-21 00:00:00+00:00,1055.3599853515625,1122.4300537109375,1055.3599853515625,1120.5400390625,337391008,0.0,0.0,706.3189252461473,1.5864505381503116,-0.234508883112763,1.7548008779354205
2017-03-22 00:00:00+00:00,1120.6500244140625,1120.6500244140625,1014.2100219726562,1049.1400146484375,380840992,0.0,0.0,708.0478321650257,1.4817360734520446,-0.37999610242812465,1.7545294623917327
2017-03-23 00:00:00+00:00,1050.050048828125,1058.010009765625,1028.9300537109375,1038.5899658203125,248540000,0.0,0.0,709.7479663587596,1.4633222144314417,-0.4052681877838093,1.7542580468480449
2017-03-24 00:00:00+00:00,1038.449951171875,1040.469970703125,934.3579711914062,937.52001953125,491038016,0.0,0.0,711.1757088439106,1.3182677752805778,-0.6069482390575222,1.7539866313043573
2017-03-25 00:00:00+00:00,936.5399780273438,975.760986328125,903.7130126953125,972.7789916992188,435803008,0.0,0.0,712.6979060760916,1.3649247225308383,-0.5415779050316636,1.7537152157606695
2017-03-26 00:00:00+00:00,974.0150146484375,1007.9600219726562,954.1859741210938,966.7249755859375,303668000,0.0,0.0,714.2014128384525,1.3535747174510337,-0.5570101736085832,1.7534438002169817
2017-03-27 00:00:00+00:00,972.0549926757812,1046.4000244140625,971.9840087890625,1045.77001953125,372535008,0.0,0.0,715.897316961419,1.4607821467608717,-0.40729414751072723,1.7531723846732938
2017-03-28 00:00:00+00:00,1044.5799560546875,1064.6500244140625,1027.72998046875,1047.1500244140625,326332000,0.0,0.0,717.6039444596801,1.4592311434443328,-0.40907658941039393,1.7529009691296062
2017-03-29 00:00:00+00:00,1046.0799560546875,1055.1300048828125,1015.8800048828125,1039.969970703125,298457984,0.0,0.0,719.3120375541791,1.4457841887913543,-0.4274298696287306,1.7526295535859184
2017-03-30 00:00:00+00:00,1042.2099609375,1049.2900390625,1020.0399780273438,1026.4300537109375,352968992,0.0,0.0,720.9876924697667,1.4236443484837698,-0.4578921774171378,1.7523581380422306
2017-03-31 00:00:00+00:00,1026.6400146484375,1074.9200439453125,1026.6400146484375,1071.7900390625,447287008,0.0,0.0,722.7823802373181,1.4828668605764697,-0.3750182459489289,1.752086722498543
2017-04-01 00:00:00+00:00,1071.7099609375,1091.719970703125,1061.0899658203125,1080.5,289633984,0.0,0.0,724.5975583429206,1.4911725654596344,-0.3630704771817715,1.7518153069548552
2017-04-02 00:00:00+00:00,1080.6099853515625,1107.5899658203125,1075.449951171875,1102.1700439453125,514187008,0.0,0.0,726.4641256254014,1.5171706421104716,-0.32647756455479965,1.7515438914111674
2017-04-03 00:00:00+00:00,1102.949951171875,1151.739990234375,1102.949951171875,1143.81005859375,580444032,0.0,0.0,728.4446901922356,1.5702085195952213,-0.25221871373461463,1.7512724758674798
2017-04-04 00:00:00+00:00,1145.52001953125,1156.43994140625,1120.52001953125,1133.25,436310016,0.0,0.0,730.3948436162243,1.551558050970374,-0.2778203918555763,1.7510010603237918
2017-04-05 00:00:00+00:00,1134.1400146484375,1135.0899658203125,1113.6300048828125,1124.780029296875,414784000,0.0,0.0,732.3147067135327,1.5359244037916981,-0.2992196939742364,1.7507296447801042
2017-04-06 00:00:00+00:00,1125.81005859375,1188.3699951171875,1125.81005859375,1182.6800537109375,511222016,0.0,0.0,734.394890437714,1.6104143276460388,-0.19507854270228248,1.7504582292364164
2017-04-07 00:00:00+00:00,1178.93994140625,1186.5799560546875,1163.3900146484375,1176.9000244140625,317022016,0.0,0.0,736.4610686001712,1.598047846101432,-0.21192674403452322,1.7501868136927285
2017-04-08 00:00:00+00:00,1172.6500244140625,1184.97998046875,1162.5799560546875,1175.949951171875,209312000,0.0,0.0,738.5312081950984,1.592282002605939,-0.21958037968483518,1.749915398149041
2017-04-09 00:00:00+00:00,1176.5699462890625,1197.2099609375,1171.8599853515625,1187.8699951171875,242343008,0.0,0.0,740.6365752755779,1.6038500322174905,-0.2030882534225776,1.7496439826053531
2017-04-10 00:00:00+00:00,1187.300048828125,1190.3399658203125,1179.0400390625,1187.1300048828125,215883008,0.0,0.0,742.7340163975546,1.5983245397062726,-0.21040708463501653,1.7493725670616653
2017-04-11 00:00:00+00:00,1187.4599609375,1208.0699462890625,1187.4599609375,1205.010009765625,216182000,0.0,0.0,744.8779260086686,1.617728177585439,-0.18300010221213006,1.7491011515179777
2017-04-12 00:00:00+00:00,1204.81005859375,1207.1400146484375,1196.760009765625,1200.3699951171875,288702016,0.0,0.0,747.0017068105201,1.606917339241992,-0.19768132158228163,1.74882973597429
2017-04-13 00:00:00+00:00,1201.02001953125,1205.8900146484375,1156.43994140625,1169.280029296875,351968992,0.0,0.0,749.0442986475279,1.5610292093646845,-0.2612245537688398,1.748558320430602
2017-04-14 00:00:00+00:00,1170.3299560546875,1190.800048828125,1159.7900390625,1167.5400390625,254827008,0.0,0.0,751.0806220067691,1.5544803112387815,-0.26996896991313896,1.7482869048869145
2017-04-15 00:00:00+00:00,1167.300048828125,1188.0,1164.9599609375,1172.52001953125,203559008,0.0,0.0,753.1157096967305,1.5568922602921242,-0.26623109308178083,1.7480154893432265
2017-04-16 00:00:00+00:00,1172.6099853515625,1187.219970703125,1172.6099853515625,1182.93994140625,183231008,0.0,0.0,755.176991752729,1.5664406547406906,-0.25255228092967896,1.7477440737995389
2017-04-17 00:00:00+00:00,1183.25,1194.9000244140625,1172.6500244140625,1193.9100341796875,253206000,0.0,0.0,757.2770220194777,1.5765829405411158,-0.23804618920218348,1.747472658255851
2017-04-18 00:00:00+00:00,1193.77001953125,1217.5699462890625,1193.77001953125,1211.6700439453125,270524000,0.0,0.0,759.4224440483198,1.5955151884715928,-0.21129584418507116,1.7472012427121633
2017-04-19 00:00:00+00:00,1212.1300048828125,1215.510009765625,1205.0799560546875,1210.2900390625,288060992,0.0,0.0,761.5451318192155,1.5892558280443618,-0.21963693971581358,1.7469298271684757
2017-04-20 00:00:00+00:00,1211.0799560546875,1240.7900390625,1208.4100341796875,1229.0799560546875,315108000,0.0,0.0,763.7031892123288,1.6093686309236719,-0.19124210367565092,1.7466584116247879
2017-04-21 00:00:00+00:00,1229.4200439453125,1235.93994140625,1215.56005859375,1222.050048828125,272167008,0.0,0.0,765.8199702014662,1.5957406392871125,-0.20984756503526616,1.7463869960811
2017-04-22 00:00:00+00:00,1222.7099609375,1235.56005859375,1208.469970703125,1231.7099609375,249320000,0.0,0.0,767.9733207807149,1.6038447269045162,-0.19818064535858454,1.7461155805374124
2017-04-23 00:00:00+00:00,1231.9200439453125,1232.199951171875,1203.93994140625,1207.2099609375,258951008,0.0,0.0,770.0470959807095,1.5677092573150122,-0.24813860367880916,1.7458441649937246
2017-04-24 00:00:00+00:00,1209.6300048828125,1250.93994140625,1209.6300048828125,1250.1500244140625,235806000,0.0,0.0,772.2158494923212,1.6189126721964462,-0.17643512504714953,1.7455727494500368
2017-04-25 00:00:00+00:00,1250.449951171875,1267.5799560546875,1249.969970703125,1265.489990234375,242556000,0.0,0.0,774.4187645481057,1.6341158662042785,-0.15487928258692496,1.745301333906349
2017-04-26 00:00:00+00:00,1265.989990234375,1294.8299560546875,1265.9300537109375,1281.0799560546875,329631008,0.0,0.0,776.6516165119328,1.6494911345298209,-0.13308374381180085,1.7450299183626612
2017-04-27 00:00:00+00:00,1281.8800048828125,1319.699951171875,1281.300048828125,1317.72998046875,449196992,0.0,0.0,779.0435150564533,1.6914715994693323,-0.07422766241525233,1.7447585028189736
2017-04-28 00:00:00+00:00,1317.739990234375,1331.280029296875,1292.3699951171875,1316.47998046875,527488992,0.0,0.0,781.4201424376605,1.6847274711424207,-0.08324403058796323,1.7444870872752858
2017-04-29 00:00:00+00:00,1317.8399658203125,1327.199951171875,1315.2099609375,1321.7900390625,422705984,0.0,0.0,783.7946439560145,1.6863984071019973,-0.08053837117424092,1.744215671731598
2017-04-30 00:00:00+00:00,1321.8699951171875,1347.9100341796875,1314.9200439453125,1347.8900146484375,413115008,0.0,0.0,786.2592248367937,1.7143074091476933,-0.04128357511637063,1.7439442561879104
2017-05-01 00:00:00+00:00,1348.300048828125,1434.3199462890625,1348.300048828125,1421.5999755859375,713624000,0.0,0.0,788.9160055918236,1.8019661985682385,0.08120156025288132,1.7436728406442226
2017-05-02 00:00:00+00:00,1421.030029296875,1473.9000244140625,1415.68994140625,1452.8199462890625,477337984,0.0,0.0,791.6780629615262,1.8351145677250709,0.12775469696761477,1.7434014251005348
2017-05-03 00:00:00+00:00,1453.780029296875,1492.77001953125,1447.489990234375,1490.0899658203125,583795968,0.0,0.0,794.5267916744702,1.8754433222823594,0.18430997661077647,1.7431300095568472
2017-05-04 00:00:00+00:00,1490.719970703125,1608.9100341796875,1490.719970703125,1537.6700439453125,933548992,0.0,0.0,797.5156904664758,1.928074973729874,0.2580029621383525,1.7428585940131593
2017-05-05 00:00:00+00:00,1540.8699951171875,1618.030029296875,1530.31005859375,1555.449951171875,946035968,0.0,0.0,800.5498656390464,1.9429769686242124,0.2791392398516918,1.7425871784694715
2017-05-06 00:00:00+00:00,1556.81005859375,1578.800048828125,1542.5,1578.800048828125,582529984,0.0,0.0,803.6161589322024,1.964619590185868,0.3096650847809357,1.7423157629257837
2017-05-07 00:00:00+00:00,1579.469970703125,1596.719970703125,1559.760009765625,1596.7099609375,1080029952,0.0,0.0,806.7344437272582,1.9792262166970496,0.33038991984598903,1.7420443473820961
2017-05-08 00:00:00+00:00,1596.9200439453125,1723.3499755859375,1596.9200439453125,1723.3499755859375,1340320000,0.0,0.0,810.1996546079034,2.127068267413609,0.536709215613296,1.7417729318384083
2017-05-09 00:00:00+00:00,1723.8900146484375,1833.489990234375,1716.300048828125,1755.3599853515625,1167920000,0.0,0.0,813.7472627822667,2.157131661923933,0.5789650401889076,1.7415015162947205
2017-05-10 00:00:00+00:00,1756.52001953125,1788.43994140625,1719.0999755859375,1787.1300048828125,915723008,0.0,0.0,817.408180633963,2.1863373125245156,0.6200260434975882,1.7412301007510327
2017-05-11 00:00:00+00:00,1780.3699951171875,1873.9300537109375,1755.3499755859375,1848.5699462890625,799489984,0.0,0.0,821.2324051530394,2.2509705348811404,0.7104369934384621,1.740958685207345
2017-05-12 00:00:00+00:00,1845.760009765625,1856.1500244140625,1694.010009765625,1724.239990234375,740984000,0.0,0.0,824.710416109268,2.0907217328099397,0.48759147803437447,1.7406872696636573
2017-05-13 00:00:00+00:00,1723.1199951171875,1812.989990234375,1651.0799560546875,1804.9100341796875,579635008,0.0,0.0,828.4069641113281,2.178772164374428,0.6106221636049107,1.7404158541199695
2017-05-14 00:00:00+00:00,1800.8599853515625,1831.4200439453125,1776.6199951171875,1808.9100341796875,437196000,0.0,0.0,832.1144683419842,2.1738716282436488,0.6041738849732259,1.7401444385762819
2017-05-15 00:00:00+00:00,1808.43994140625,1812.800048828125,1708.5400390625,1738.4300537109375,731529024,0.0,0.0,835.6236794667701,2.080398265903939,0.4743453115651218,1.739873023032594
2017-05-16 00:00:00+00:00,1741.699951171875,1785.93994140625,1686.5400390625,1734.449951171875,959044992,0.0,0.0,839.131314964817,2.066958913629146,0.45600262131779196,1.7396016074889062
2017-05-17 00:00:00+00:00,1726.72998046875,1864.050048828125,1661.9100341796875,1839.0899658203125,1064729984,0.0,0.0,842.9266765437714,2.1817911533670777,0.6163398661177972,1.7393301919452184
2017-05-18 00:00:00+00:00,1818.699951171875,1904.47998046875,1807.1199951171875,1888.6500244140625,894321024,0.0,0.0,846.8555286982288,2.230191526667201,0.6841387601113093,1.7390587764015308
2017-05-19 00:00:00+00:00,1897.3699951171875,2004.52001953125,1890.25,1987.7099609375,1157289984,0.0,0.0,851.0993505190496,2.3354617292626054,0.8311562655306927,1.738787360857843
2017-05-20 00:00:00+00:00,1984.239990234375,2084.72998046875,1974.9200439453125,2084.72998046875,961336000,0.0,0.0,855.5981285617776,2.4365761341403216,0.9723848222466659,1.7385159453141552
2017-05-21 00:00:00+00:00,2067.030029296875,2119.080078125,2037.5,2041.199951171875,1147859968,0.0,0.0,859.9762435286012,2.373553881903237,0.884974077212568,1.7382445297704674
